index,count
28179,1
28180,1
28181,1
28182,40
28183,1
28184,1
28185,1
28186,46
28187,1
28188,1
28189,41
28190,41
28191,1
28192,1
28193,1
28194,1
28195,1
28196,1
28197,1
28198,1
28199,51
28200,62
28201,51
28202,46
28203,1
28204,1
28205,1
28206,1
28207,1
28208,1
28209,41
28210,1
28211,1
28212,1
28213,1
28214,1
28215,1
28216,1
28217,1
28218,40
28219,27
28220,1
28221,1
28222,1
28223,28
28224,40
28225,41
28226,41
28227,41
28228,41
28229,1
28230,1
28231,1
28232,1
28233,1
28234,1
28235,1
28236,40
28237,51
28238,1
28239,13
28240,1
28241,2
28242,1
28243,1
28244,1
28245,1
28246,1
28247,2
28248,1
28249,1
28250,1
28251,1
28252,1
28253,1
28254,1
28255,1
28256,52
28257,51
28258,1
28259,1
28260,1
28261,1
28262,1
28263,1
28264,1
28265,1
28266,41
28267,40
28268,1
28269,1
28270,1
28271,1
28272,40
28273,40
28274,1
28275,2
28276,1
28277,1
28278,1
28279,1
28280,41
28281,1
28282,1
28283,1
28284,41
28285,41
28286,52
28287,1
28288,46
28289,1
28290,1
28291,52
28292,1
28293,1
28294,1
28295,1
28296,40
28297,1
28298,1
28299,1
28300,2
28301,1
28302,1
28303,1
28304,1
28305,1
28306,1
28307,1
28308,52
28309,62
28310,1
28311,1
28312,1
28313,41
28314,27
28315,1
28316,1
28317,1
28318,1
28319,1
28320,1
28321,1
28322,1
28323,1
28324,1
28325,40
28326,1
28327,1
28328,1
28329,1
28330,1
28331,1
28332,40
28333,1
28334,1
28335,1
28336,1
28337,1
28338,1
28339,1
28340,1
28341,1
28342,1
28343,1
28344,40
28345,40
28346,46
28347,40
28348,1
28349,1
28350,1
28351,1
28352,40
28353,40
28354,2
28355,1
28356,1
28357,1
28358,1
28359,1
28360,1
28361,1
28362,1
28363,40
28364,1
28365,51
28366,1
28367,1
28368,1
28369,1
28370,1
28371,40
28372,1
28373,1
28374,1
28375,1
28376,1
28377,1
28378,1
28379,1
28380,1
28381,1
28382,1
28383,1
28384,1
28385,1
28386,1
28387,1
28388,1
28389,51
28390,1
28391,1
28392,1
28393,2
28394,1
28395,26
28396,1
28397,1
28398,51
28399,51
28400,1
28401,1
28402,1
28403,1
28404,1
28405,1
28406,1
28407,1
28408,26
28409,40
28410,41
28411,1
28412,1
28413,1
28414,1
28415,1
28416,41
28417,1
28418,1
28419,40
28420,1
28421,1
28422,1
28423,1
28424,1
28425,41
28426,1
28427,1
28428,1
28429,1
28430,40
28431,41
28432,1
28433,40
28434,1
28435,40
28436,1
28437,1
28438,2
28439,1
28440,1
28441,1
28442,1
28443,41
28444,41
28445,1
28446,40
28447,1
28448,1
28449,27
28450,1
28451,1
28452,1
28453,1
28454,1
28455,1
28456,1
28457,1
28458,1
28459,1
28460,1
28461,1
28462,1
28463,40
28464,41
28465,1
28466,1
28467,41
28468,2
28469,1
28470,1
28471,1
28472,1
28473,1
28474,1
28475,1
28476,40
28477,41
28478,40
28479,51
28480,1
28481,52
28482,1
28483,1
28484,1
28485,1
28486,1
28487,1
28488,1
28489,1
28490,48
28491,1
28492,1
28493,1
28494,1
28495,1
28496,1
28497,1
28498,1
28499,1
28500,1
28501,1
28502,1
28503,1
28504,1
28505,1
28506,1
28507,1
28508,1
28509,1
28510,1
28511,1
28512,1
28513,1
28514,2
28515,41
28516,1
28517,1
28518,1
28519,1
28520,40
28521,41
28522,1
28523,1
28524,1
28525,1
28526,1
28527,1
28528,1
28529,1
28530,1
28531,1
28532,1
28533,1
28534,1
28535,1
28536,3
28537,2
28538,1
28539,1
28540,1
28541,41
28542,1
28543,69
28544,1
28545,3
28546,1
28547,1
28548,1
28549,1
28550,1
28551,1
28552,1
28553,1
28554,1
28555,1
28556,1
28557,1
28558,1
28559,1
28560,1
28561,1
28562,1
28563,1
28564,1
28565,1
28566,1
28567,1
28568,1
28569,1
28570,1
28571,1
28572,1
28573,1
28574,1
28575,1
28576,1
28577,1
28578,1
28579,1
28580,1
28581,1
28582,3
28583,1
28584,1
28585,40
28586,1
28587,1
28588,1
28589,51
28590,1
28591,1
28592,1
28593,1
28594,40
28595,1
28596,1
28597,40
28598,1
28599,1
28600,40
28601,52
28602,1
28603,1
28604,40
28605,1
28606,1
28607,41
28608,1
28609,41
28610,40
28611,44
28612,1
28613,52
28614,1
28615,1
28616,1
28617,1
28618,1
28619,1
28620,1
28621,1
28622,1
28623,41
28624,41
28625,1
28626,27
28627,1
28628,1
28629,1
28630,1
28631,1
28632,1
28633,27
28634,1
28635,1
28636,1
28637,1
28638,1
28639,52
28640,1
28641,1
28642,1
28643,27
28644,46
28645,1
28646,1
28647,1
28648,1
28649,1
28650,1
28651,1
28652,1
28653,52
28654,62
28655,1
28656,1
28657,41
28658,41
28659,1
28660,1
28661,1
28662,1
28663,1
28664,1
28665,62
28666,2
28667,1
28668,40
28669,1
28670,1
28671,1
28672,1
28673,1
28674,1
28675,1
28676,41
28677,41
28678,1
28679,1
28680,1
28681,1
28682,1
28683,1
28684,1
28685,1
28686,1
28687,41
28688,1
28689,1
28690,1
28691,1
28692,1
28693,1
28694,1
28695,1
28696,1
28697,1
28698,1
28699,1
28700,30
28701,1
28702,1
28703,27
28704,1
28705,1
28706,1
28707,52
28708,52
28709,1
28710,1
28711,1
28712,1
28713,1
28714,1
28715,1
28716,1
28717,1
28718,1
28719,1
28720,1
28721,46
28722,1
28723,1
28724,26
28725,1
28726,1
28727,1
28728,1
28729,1
28730,1
28731,1
28732,1
28733,1
28734,1
28735,1
28736,1
28737,1
28738,1
28739,1
28740,40
28741,1
28742,1
28743,1
28744,1
28745,1
28746,1
28747,1
28748,1
28749,1
28750,1
28751,1
28752,1
28753,1
28754,26
28755,1
28756,1
28757,2
28758,1
28759,1
28760,1
28761,1
28762,1
28763,40
28764,1
28765,1
28766,1
28767,1
28768,1
28769,1
28770,1
28771,51
28772,1
28773,1
28774,1
28775,1
28776,1
28777,1
28778,1
28779,1
28780,1
28781,1
28782,1
28783,1
28784,1
28785,1
28786,1
28787,1
28788,1
28789,1
28790,1
28791,1
28792,1
28793,1
28794,41
28795,1
28796,1
28797,1
28798,1
28799,1
28800,1
28801,1
28802,1
28803,1
28804,1
28805,1
28806,1
28807,40
28808,2
28809,1
28810,1
28811,1
28812,1
28813,1
28814,1
28815,1
28816,1
28817,1
28818,1
28819,1
28820,41
28821,1
28822,1
28823,1
28824,1
28825,1
28826,1
28827,1
28828,1
28829,1
28830,1
28831,1
28832,3
28833,1
28834,1
28835,1
28836,1
28837,1
28838,1
28839,1
28840,1
28841,1
28842,1
28843,1
28844,1
28845,41
28846,1
28847,1
28848,1
28849,1
28850,1
28851,1
28852,1
28853,1
28854,1
28855,1
28856,1
28857,1
28858,1
28859,1
28860,1
28861,1
28862,1
28863,1
28864,40
28865,40
28866,1
28867,1
28868,1
28869,2
28870,1
28871,1
28872,1
28873,44
28874,1
28875,1
28876,1
28877,1
28878,1
28879,1
28880,1
28881,1
28882,1
28883,1
28884,1
28885,1
28886,1
28887,1
28888,1
28889,1
28890,1
28891,1
28892,1
28893,1
28894,1
28895,1
28896,1
28897,1
28898,1
28899,1
28900,1
28901,1
28902,52
28903,40
28904,1
28905,1
28906,1
28907,1
28908,1
28909,1
28910,1
28911,1
28912,1
28913,1
28914,1
28915,2
28916,1
28917,1
28918,1
28919,1
28920,1
28921,1
28922,1
28923,1
28924,1
28925,40
28926,40
28927,41
28928,41
28929,27
28930,1
28931,1
28932,1
28933,1
28934,1
28935,1
28936,1
28937,1
28938,1
28939,1
28940,1
28941,1
28942,1
28943,1
28944,1
28945,1
28946,1
28947,1
28948,1
28949,1
28950,40
28951,1
28952,46
28953,1
28954,1
28955,1
28956,40
28957,40
28958,40
28959,41
28960,40
28961,1
28962,1
28963,1
28964,1
28965,1
28966,1
28967,3
28968,2
28969,1
28970,1
28971,1
28972,1
28973,1
28974,1
28975,1
28976,1
28977,1
28978,1
28979,1
28980,41
28981,41
28982,1
28983,1
28984,1
28985,1
28986,1
28987,1
28988,79
28989,41
28990,41
28991,41
28992,1
28993,1
28994,1
28995,1
28996,1
28997,1
28998,1
28999,1
29000,1
29001,1
29002,1
29003,1
29004,1
29005,1
29006,1
29007,1
29008,1
29009,1
29010,1
29011,1
29012,1
29013,1
29014,1
29015,1
29016,40
29017,1
29018,41
29019,40
29020,41
29021,40
29022,1
29023,1
29024,1
29025,1
29026,1
29027,1
29028,1
29029,1
29030,1
29031,1
29032,3
29033,1
29034,1
29035,1
29036,1
29037,1
29038,1
29039,1
29040,1
29041,41
29042,40
29043,40
29044,1
29045,1
29046,1
29047,1
29048,1
29049,40
29050,1
29051,1
29052,1
29053,1
29054,1
29055,1
29056,3
29057,1
29058,1
29059,1
29060,1
29061,1
29062,1
29063,1
29064,1
29065,1
29066,1
29067,1
29068,1
29069,1
29070,1
29071,1
29072,1
29073,1
29074,1
29075,1
29076,1
29077,1
29078,1
29079,41
29080,40
29081,1
29082,1
29083,1
29084,1
29085,1
29086,1
29087,1
29088,1
29089,1
29090,1
29091,1
29092,1
29093,40
29094,1
29095,40
29096,40
29097,1
29098,1
29099,1
29100,1
29101,2
29102,1
29103,1
29104,1
29105,1
29106,1
29107,1
29108,1
29109,1
29110,46
29111,40
29112,40
29113,1
29114,41
29115,1
29116,1
29117,1
29118,40
29119,1
29120,40
29121,41
29122,1
29123,2
29124,1
29125,1
29126,1
29127,1
29128,1
29129,40
29130,1
29131,1
29132,27
29133,41
29134,1
29135,1
29136,1
29137,1
29138,1
29139,1
29140,1
29141,1
29142,1
29143,1
29144,46
29145,1
29146,1
29147,1
29148,1
29149,1
29150,1
29151,1
29152,40
29153,41
29154,1
29155,1
29156,1
29157,1
29158,40
29159,41
29160,1
29161,2
29162,41
29163,1
29164,1
29165,1
29166,1
29167,51
29168,1
29169,40
29170,1
29171,2
29172,2
29173,1
29174,41
29175,1
29176,1
29177,1
29178,41
29179,40
29180,40
29181,1
29182,1
29183,2
29184,40
29185,46
29186,1
29187,1
29188,40
29189,1
29190,1
29191,1
29192,26
29193,40
29194,1
29195,1
29196,1
29197,1
29198,1
29199,1
29200,1
29201,1
29202,40
29203,1
29204,1
29205,40
29206,1
29207,1
29208,40
29209,44
29210,1
29211,51
29212,1
29213,1
29214,26
29215,40
29216,41
29217,1
29218,1
29219,40
29220,1
29221,51
29222,1
29223,1
29224,40
29225,1
29226,1
29227,1
29228,1
29229,1
29230,1
29231,52
29232,1
29233,1
29234,46
29235,1
29236,1
29237,1
29238,1
29239,1
29240,1
29241,3
29242,2
29243,1
29244,1
29245,1
29246,1
29247,1
29248,1
29249,1
29250,49
29251,1
29252,40
29253,1
29254,41
29255,1
29256,41
29257,1
29258,40
29259,40
29260,41
29261,1
29262,1
29263,40
29264,1
29265,1
29266,1
29267,1
29268,1
29269,40
29270,40
29271,40
29272,1
29273,1
29274,1
29275,1
29276,1
29277,1
29278,26
29279,1
29280,2
29281,1
29282,1
29283,1
29284,1
29285,1
29286,1
29287,1
29288,1
29289,1
29290,1
29291,1
29292,2
29293,52
29294,1
29295,1
29296,1
29297,1
29298,1
29299,1
29300,1
29301,1
29302,40
29303,1
29304,1
29305,1
29306,41
29307,1
29308,1
29309,2
29310,1
29311,1
29312,51
29313,40
29314,1
29315,44
29316,1
29317,25
29318,41
29319,1
29320,15
29321,1
29322,1
29323,51
29324,40
29325,26
29326,41
29327,41
29328,26
29329,40
29330,1
29331,48
29332,1
29333,2
29334,1
29335,1
29336,1
29337,1
29338,1
29339,1
29340,1
29341,1
29342,1
29343,41
29344,41
29345,1
29346,1
29347,41
29348,1
29349,26
29350,1
29351,1
29352,41
29353,40
29354,40
29355,1
29356,1
29357,46
29358,1
29359,40
29360,1
29361,1
29362,1
29363,1
29364,1
29365,1
29366,1
29367,1
29368,1
29369,1
29370,1
29371,1
29372,1
29373,1
29374,41
29375,1
29376,1
29377,1
29378,3
29379,1
29380,1
29381,1
29382,1
29383,26
29384,1
29385,1
29386,1
29387,1
29388,1
29389,1
29390,1
29391,1
29392,3
29393,1
29394,35
29395,1
29396,1
29397,1
29398,37
29399,27
29400,1
29401,1
29402,1
29403,2
29404,1
29405,40
29406,44
29407,1
29408,1
29409,3
29410,1
29411,41
29412,27
29413,1
29414,1
29415,1
29416,41
29417,37
29418,41
29419,1
29420,1
29421,27
29422,1
29423,1
29424,1
29425,1
29426,1
29427,1
29428,1
29429,1
29430,41
29431,1
29432,1
29433,1
29434,1
29435,1
29436,1
29437,1
29438,51
29439,1
29440,1
29441,41
29442,1
29443,41
29444,27
29445,1
29446,1
29447,1
29448,1
29449,1
29450,40
29451,27
29452,41
29453,41
29454,40
29455,27
29456,40
29457,41
29458,41
29459,41
29460,1
29461,1
29462,1
29463,41
29464,1
29465,27
29466,41
29467,37
29468,41
29469,1
29470,1
29471,41
29472,40
29473,1
29474,1
29475,1
29476,62
29477,41
29478,1
29479,1
29480,1
29481,1
29482,1
29483,41
29484,1
29485,41
29486,41
29487,37
29488,1
29489,41
29490,1
29491,1
29492,27
29493,27
29494,1
29495,1
29496,41
29497,78
29498,52
29499,52
29500,41
29501,41
29502,41
29503,41
29504,41
29505,41
29506,41
29507,41
29508,40
29509,40
29510,2
29511,27
29512,1
29513,1
29514,1
29515,41
29516,1
29517,1
29518,41
29519,1
29520,41
29521,26
29522,2
29523,41
29524,52
29525,79
29526,1
29527,1
29528,27
29529,1
29530,1
29531,1
29532,1
29533,1
29534,1
29535,27
29536,1
29537,41
29538,41
29539,41
29540,1
29541,54
29542,1
29543,28
29544,41
29545,40
29546,40
29547,41
29548,40
29549,41
29550,41
29551,41
29552,41
29553,41
29554,41
29555,40
29556,1
29557,43
29558,1
29559,1
29560,1
29561,41
29562,27
29563,1
29564,1
29565,27
29566,40
29567,40
29568,1
29569,43
29570,1
29571,1
29572,1
29573,1
29574,1
29575,1
29576,1
29577,52
29578,41
29579,40
29580,40
29581,51
29582,78
29583,52
29584,51
29585,40
29586,41
29587,41
29588,41
29589,27
29590,41
29591,1
29592,1
29593,1
29594,41
29595,1
29596,1
29597,27
29598,1
29599,1
29600,41
29601,41
29602,1
29603,1
29604,27
29605,1
29606,1
29607,1
29608,1
29609,41
29610,41
29611,40
29612,41
29613,41
29614,40
29615,41
29616,40
29617,40
29618,40
29619,40
29620,41
29621,27
29622,41
29623,41
29624,40
29625,40
29626,41
29627,40
29628,40
29629,40
29630,41
29631,40
29632,1
29633,40
29634,40
29635,1
29636,27
29637,41
29638,3
29639,41
29640,37
29641,27
29642,43
29643,1
29644,41
29645,1
29646,1
29647,1
29648,46
29649,66
29650,52
29651,51
29652,52
29653,1
29654,40
29655,62
29656,51
29657,52
29658,40
29659,40
29660,1
29661,1
29662,1
29663,3
29664,1
29665,44
29666,41
29667,1
29668,1
29669,1
29670,1
29671,1
29672,41
29673,41
29674,1
29675,1
29676,1
29677,38
29678,41
29679,1
29680,1
29681,27
29682,1
29683,1
29684,1
29685,37
29686,41
29687,51
29688,52
29689,41
29690,40
29691,40
29692,40
29693,40
29694,41
29695,40
29696,40
29697,40
29698,40
29699,41
29700,40
29701,40
29702,40
29703,40
29704,41
29705,40
29706,40
29707,40
29708,41
29709,40
29710,40
29711,26
29712,41
29713,40
29714,40
29715,40
29716,41
29717,27
29718,41
29719,40
29720,40
29721,40
29722,40
29723,40
29724,41
29725,41
29726,40
29727,40
29728,54
29729,1
29730,40
29731,26
29732,1
29733,1
29734,1
29735,1
29736,1
29737,1
29738,1
29739,1
29740,1
29741,43
29742,27
29743,1
29744,1
29745,1
29746,1
29747,1
29748,41
29749,1
29750,1
29751,1
29752,1
29753,1
29754,46
29755,1
29756,40
29757,41
29758,40
29759,1
29760,1
29761,3
29762,1
29763,1
29764,1
29765,1
29766,1
29767,1
29768,1
29769,1
29770,41
29771,27
29772,1
29773,52
29774,51
29775,1
29776,27
29777,52
29778,52
29779,51
29780,52
29781,41
29782,40
29783,40
29784,41
29785,26
29786,40
29787,40
29788,41
29789,41
29790,41
29791,40
29792,26
29793,40
29794,41
29795,40
29796,40
29797,41
29798,40
29799,41
29800,40
29801,41
29802,40
29803,40
29804,41
29805,41
29806,41
29807,40
29808,1
29809,1
29810,1
29811,1
29812,41
29813,1
29814,40
29815,40
29816,40
29817,1
29818,3
29819,1
29820,1
29821,1
29822,1
29823,1
29824,1
29825,1
29826,27
29827,1
29828,1
29829,1
29830,1
29831,1
29832,40
29833,1
29834,41
29835,1
29836,46
29837,1
29838,1
29839,1
29840,31
29841,40
29842,40
29843,41
29844,41
29845,27
29846,40
29847,52
29848,78
29849,52
29850,51
29851,52
29852,52
29853,51
29854,41
29855,40
29856,40
29857,1
29858,1
29859,1
29860,1
29861,1
29862,27
29863,1
29864,1
29865,46
29866,41
29867,1
29868,26
29869,41
29870,40
29871,54
29872,41
29873,41
29874,54
29875,41
29876,40
29877,41
29878,40
29879,40
29880,52
29881,52
29882,51
29883,41
29884,41
29885,41
29886,40
29887,40
29888,40
29889,40
29890,40
29891,40
29892,27
29893,40
29894,40
29895,40
29896,41
29897,40
29898,40
29899,41
29900,40
29901,41
29902,41
29903,40
29904,40
29905,41
29906,41
29907,40
29908,40
29909,41
29910,40
29911,40
29912,41
29913,41
29914,1
29915,1
29916,40
29917,41
29918,1
29919,1
29920,27
29921,27
29922,1
29923,1
29924,26
29925,1
29926,1
29927,1
29928,41
29929,41
29930,1
29931,1
29932,40
29933,41
29934,1
29935,40
29936,41
29937,41
29938,40
29939,51
29940,52
29941,52
29942,51
29943,40
29944,40
29945,1
29946,1
29947,1
29948,1
29949,1
29950,1
29951,1
29952,1
29953,40
29954,41
29955,1
29956,1
29957,1
29958,27
29959,1
29960,1
29961,1
29962,27
29963,1
29964,1
29965,1
29966,41
29967,1
29968,52
29969,52
29970,40
29971,51
29972,52
29973,40
29974,41
29975,41
29976,40
29977,40
29978,41
29979,40
29980,40
29981,40
29982,64
29983,40
29984,40
29985,41
29986,40
29987,40
29988,41
29989,40
29990,40
29991,40
29992,41
29993,40
29994,40
29995,40
29996,41
29997,41
29998,41
29999,51
30000,41
30001,40
30002,40
30003,41
30004,40
30005,40
30006,41
30007,41
30008,40
30009,41
30010,40
30011,40
30012,40
30013,40
30014,40
30015,40
30016,46
30017,1
30018,1
30019,1
30020,27
30021,1
30022,1
30023,40
30024,1
30025,1
30026,1
30027,41
30028,1
30029,40
30030,1
30031,1
30032,1
30033,1
30034,51
30035,1
30036,41
30037,27
30038,41
30039,40
30040,40
30041,41
30042,1
30043,1
30044,1
30045,41
30046,1
30047,1
30048,1
30049,41
30050,1
30051,41
30052,1
30053,51
30054,1
30055,1
30056,52
30057,51
30058,52
30059,40
30060,40
30061,40
30062,41
30063,40
30064,27
30065,41
30066,40
30067,40
30068,41
30069,41
30070,40
30071,40
30072,41
30073,1
30074,41
30075,2
30076,1
30077,1
30078,1
30079,40
30080,2
30081,1
30082,1
30083,41
30084,1
30085,1
30086,1
30087,26
30088,2
30089,1
30090,1
30091,1
30092,52
30093,51
30094,51
30095,51
30096,40
30097,41
30098,40
30099,41
30100,40
30101,41
30102,40
30103,40
30104,40
30105,40
30106,40
30107,40
30108,1
30109,1
30110,41
30111,1
30112,1
30113,41
30114,1
30115,1
30116,41
30117,1
30118,1
30119,1
30120,39
30121,1
30122,51
30123,51
30124,1
30125,40
30126,40
30127,40
30128,40
30129,40
30130,40
30131,40
30132,40
30133,40
30134,41
30135,40
30136,41
30137,41
30138,40
30139,40
30140,40
30141,40
30142,41
30143,41
30144,41
30145,40
30146,41
30147,40
30148,40
30149,1
30150,1
30151,1
30152,41
30153,1
30154,1
30155,1
30156,41
30157,27
30158,40
30159,41
30160,40
30161,27
30162,40
30163,40
30164,1
30165,41
30166,1
30167,41
30168,1
30169,1
30170,52
30171,1
30172,1
30173,1
30174,79
30175,52
30176,51
30177,51
30178,40
30179,40
30180,67
30181,40
30182,40
30183,40
30184,40
30185,40
30186,40
30187,40
30188,40
30189,41
30190,40
30191,40
30192,40
30193,27
30194,40
30195,40
30196,40
30197,40
30198,1
30199,1
30200,41
30201,41
30202,40
30203,27
30204,1
30205,40
30206,37
30207,1
30208,1
30209,41
30210,12
30211,1
30212,1
30213,1
30214,1
30215,1
30216,40
30217,41
30218,40
30219,40
30220,40
30221,41
30222,51
30223,41
30224,41
30225,1
30226,41
30227,1
30228,1
30229,26
30230,51
30231,52
30232,1
30233,1
30234,51
30235,51
30236,52
30237,40
30238,41
30239,40
30240,40
30241,40
30242,26
30243,40
30244,40
30245,40
30246,41
30247,40
30248,40
30249,41
30250,40
30251,40
30252,41
30253,41
30254,40
30255,40
30256,1
30257,1
30258,1
30259,1
30260,37
30261,1
30262,1
30263,1
30264,1
30265,51
30266,51
30267,51
30268,40
30269,40
30270,40
30271,40
30272,40
30273,40
30274,40
30275,41
30276,40
30277,1
30278,40
30279,40
30280,40
30281,40
30282,1
30283,1
30284,1
30285,1
30286,1
30287,1
30288,1
30289,41
30290,40
30291,1
30292,40
30293,41
30294,40
30295,40
30296,40
30297,40
30298,40
30299,40
30300,40
30301,40
30302,26
30303,41
30304,1
30305,1
30306,40
30307,1
30308,28
30309,51
30310,40
30311,1
30312,1
30313,27
30314,1
30315,1
30316,51
30317,41
30318,40
30319,40
30320,40
30321,40
30322,40
30323,26
30324,40
30325,40
30326,40
30327,1
30328,1
30329,1
30330,40
30331,1
30332,40
30333,41
30334,40
30335,41
30336,41
30337,40
30338,40
30339,1
30340,40
30341,1
30342,41
30343,1
30344,40
30345,1
30346,1
30347,1
30348,1
30349,51
30350,40
30351,41
30352,1
30353,40
30354,51
30355,40
30356,1
30357,40
30358,40
30359,1
30360,40
30361,1
30362,1
30363,40
30364,40
30365,41
30366,41
30367,40
30368,1
30369,40
30370,1
30371,1
30372,1
30373,1
30374,1
30375,1
30376,1
30377,52
30378,1
30379,40
30380,1
30381,40
30382,1
30383,46
30384,1
30385,40
30386,1
30387,1
30388,40
30389,1
30390,1
30391,1
30392,40
30393,1
30394,1
30395,1
30396,1
30397,1
30398,1
30399,41
30400,1
30401,42
30402,46
30403,1
30404,1
30405,1
30406,1
30407,1
30408,1
30409,1
30410,1
30411,1
30412,1
30413,41
30414,66
30415,1
30416,1
30417,46
30418,41
30419,1
30420,1
30421,1
30422,1
30423,1
30424,1
30425,1
30426,1
30427,1
30428,41
30429,1
30430,1
30431,1
30432,1
30433,1
30434,1
30435,1
30436,46
30437,1
30438,1
30439,46
30440,26
30441,41
30442,41
30443,41
30444,1
30445,1
30446,1
30447,1
30448,1
30449,1
30450,1
30451,1
30452,1
30453,1
30454,1
30455,1
30456,1
30457,1
30458,1
30459,1
30460,1
30461,1
30462,1
30463,1
30464,41
30465,1
30466,1
30467,1
30468,1
30469,1
30470,37
30471,52
30472,1
30473,1
30474,27
30475,41
30476,41
30477,41
30478,1
30479,41
30480,1
30481,1
30482,41
30483,40
30484,41
30485,41
30486,1
30487,1
30488,1
30489,1
30490,1
30491,1
30492,46
30493,1
30494,1
30495,27
30496,46
30497,41
30498,41
30499,41
30500,1
30501,1
30502,1
30503,1
30504,46
30505,66
30506,41
30507,41
30508,51
30509,52
30510,52
30511,51
30512,1
30513,1
30514,1
30515,1
30516,1
30517,1
30518,1
30519,1
30520,1
30521,46
30522,1
30523,40
30524,41
30525,41
30526,40
30527,1
30528,1
30529,1
30530,1
30531,1
30532,1
30533,1
30534,1
30535,31
30536,1
30537,52
30538,1
30539,41
30540,41
30541,1
30542,1
30543,46
30544,1
30545,1
30546,1
30547,1
30548,1
30549,1
30550,1
30551,41
30552,40
30553,41
30554,41
30555,41
30556,41
30557,41
30558,40
30559,41
30560,40
30561,2
30562,1
30563,1
30564,1
30565,1
30566,1
30567,1
30568,2
30569,1
30570,40
30571,27
30572,26
30573,1
30574,1
30575,1
30576,1
30577,1
30578,1
30579,1
30580,1
30581,1
30582,27
30583,1
30584,1
30585,1
30586,1
30587,1
30588,27
30589,13
30590,41
30591,51
30592,41
30593,41
30594,41
30595,41
30596,41
30597,40
30598,40
30599,41
30600,40
30601,40
30602,1
30603,40
30604,1
30605,1
30606,1
30607,40
30608,1
30609,1
30610,46
30611,26
30612,51
30613,1
30614,1
30615,1
30616,1
30617,41
30618,41
30619,1
30620,41
30621,1
30622,1
30623,41
30624,40
30625,41
30626,41
30627,41
30628,41
30629,40
30630,41
30631,41
30632,1
30633,27
30634,1
30635,40
30636,1
30637,1
30638,1
30639,1
30640,41
30641,52
30642,1
30643,1
30644,1
30645,1
30646,1
30647,1
30648,39
30649,1
30650,27
30651,41
30652,40
30653,41
30654,41
30655,1
30656,1
30657,1
30658,28
30659,1
30660,1
30661,1
30662,41
30663,40
30664,1
30665,1
30666,1
30667,1
30668,1
30669,1
30670,26
30671,1
30672,1
30673,1
30674,1
30675,1
30676,1
30677,1
30678,1
30679,1
30680,1
30681,27
30682,41
30683,26
30684,51
30685,41
30686,40
30687,41
30688,2
30689,2
30690,1
30691,1
30692,1
30693,40
30694,41
30695,46
30696,46
30697,1
30698,40
30699,41
30700,41
30701,41
30702,40
30703,40
30704,1
30705,1
30706,1
30707,1
30708,1
30709,1
30710,1
30711,26
30712,1
30713,1
30714,52
30715,40
30716,1
30717,1
30718,41
30719,41
30720,40
30721,41
30722,40
30723,40
30724,41
30725,1
30726,1
30727,52
30728,1
30729,41
30730,41
30731,40
30732,41
30733,41
30734,41
30735,40
30736,41
30737,40
30738,1
30739,40
30740,1
30741,40
30742,40
30743,1
30744,1
30745,1
30746,40
30747,1
30748,1
30749,1
30750,40
30751,40
30752,40
30753,40
30754,40
30755,1
30756,40
30757,1
30758,52
30759,1
30760,40
30761,40
30762,1
30763,41
30764,1
30765,1
30766,26
30767,40
30768,1
30769,1
30770,41
30771,1
30772,40
30773,1
30774,1
30775,41
30776,40
30777,41
30778,41
30779,1
30780,1
30781,1
30782,1
30783,1
30784,1
30785,1
30786,1
30787,1
30788,1
30789,1
30790,41
30791,1
30792,1
30793,1
30794,1
30795,1
30796,1
30797,1
30798,1
30799,1
30800,1
30801,2
30802,1
30803,1
30804,1
30805,1
30806,1
30807,2
30808,1
30809,40
30810,26
30811,27
30812,1
30813,1
30814,1
30815,1
30816,1
30817,1
30818,1
30819,1
30820,1
30821,1
30822,1
30823,52
30824,1
30825,1
30826,1
30827,1
30828,1
30829,41
30830,1
30831,1
30832,1
30833,1
30834,1
30835,1
30836,1
30837,1
30838,1
30839,1
30840,1
30841,41
30842,1
30843,41
30844,1
30845,1
30846,1
30847,40
30848,1
30849,1
30850,1
30851,1
30852,40
30853,41
30854,40
30855,1
30856,40
30857,41
30858,40
30859,1
30860,41
30861,41
30862,1
30863,1
30864,1
30865,25
30866,1
30867,1
30868,1
30869,40
30870,1
30871,1
30872,1
30873,66
30874,1
30875,1
30876,51
30877,27
30878,1
30879,1
30880,1
30881,40
30882,41
30883,51
30884,1
30885,1
30886,1
30887,46
30888,1
30889,1
30890,1
30891,1
30892,1
30893,1
30894,1
30895,51
30896,41
30897,40
30898,40
30899,40
30900,1
30901,40
30902,40
30903,40
30904,1
30905,1
30906,1
30907,41
30908,1
30909,51
30910,41
30911,40
30912,40
30913,40
30914,40
30915,1
30916,40
30917,1
30918,1
30919,1
30920,1
30921,1
30922,1
30923,1
30924,1
30925,1
30926,1
30927,46
30928,1
30929,27
30930,2
30931,27
30932,1
30933,1
30934,1
30935,1
30936,1
30937,52
30938,52
30939,52
30940,1
30941,1
30942,1
30943,1
30944,1
30945,1
30946,1
30947,1
30948,1
30949,1
30950,27
30951,41
30952,27
30953,1
30954,1
30955,1
30956,1
30957,1
30958,1
30959,1
30960,1
30961,1
30962,37
30963,1
30964,1
30965,41
30966,41
30967,52
30968,52
30969,52
30970,1
30971,1
30972,1
30973,1
30974,1
30975,1
30976,1
30977,1
